Title,,,,,,,,,,,,,
Description,,,,,,,,,,,,,
Date,Longitude,Latitude,Altitude [m],Source,GlobalCellId,PCI,Frequency [MHz],LTE NB-RSRP_Top1_byPower [dBm],LTE NB-RSRP_Top2_byPower [dBm],LTE NB-RSRP_Top3_byPower [dBm],LTE NB-RSRQ_Top1_byPower [dB],LTE NB-RSRQ_Top2_byPower [dB],LTE NB-RSRQ_Top3_byPower [dB]
11/4/2025 17:08:25.442,-73.0052348036171,5.03944637800073,1331,Scanner,,336,768,,-78,,,-30.92,
11/4/2025 17:08:25.442,-73.0052348036171,5.03944637800073,1331,Scanner,LTE 732/103/832019/182,338,768,-57.03,,,-9.95,,
11/4/2025 17:08:26.217,-73.0052512426023,5.03944160062959,1331,Scanner,LTE 732/101/4363/200,206,1937.5,,,-100.84,,,-13.86
11/4/2025 17:08:26.598,-73.0052596086031,5.03943932284921,1330,Scanner,,336,768,,-76.85,,,-26.13,
11/4/2025 17:08:26.598,-73.0052596086031,5.03943932284921,1330,Scanner,LTE 732/103/832019/182,338,768,-60.24,,,-9.52,,
11/4/2025 17:08:27.218,-73.0052731516189,5.03943593709528,1331,Scanner,LTE 732/101/4363/200,206,1937.5,,,-101.58,,,-13.16
11/4/2025 17:08:27.481,-73.0052792459759,5.03943441350601,1331,Scanner,,336,768,,-67.57,,,-22.83,
11/4/2025 17:08:27.481,-73.0052792459759,5.03943441350601,1331,Scanner,LTE 732/103/832019/182,338,768,-53.91,,,-9.17,,
11/4/2025 17:08:28.218,-73.0052986319328,5.03942974033613,1330,Scanner,LTE 732/101/4363/200,206,1937.5,,,-101.96,,,-13.33
11/4/2025 17:08:28.445,-73.0053041466387,5.03942841680672,1330,Scanner,,336,768,,-63.57,,,-25.59,
11/4/2025 17:08:28.445,-73.0053041466387,5.03942841680672,1330,Scanner,LTE 732/103/832019/182,338,768,-47.23,,,-9.25,,
11/4/2025 17:08:29.382,-73.0053296851699,5.03942198650875,1330,Scanner,LTE 732/101/4363/200,206,1937.5,,,-100.75,,,-13.11
11/4/2025 17:08:29.536,-73.0053332250729,5.0394210755102,1330,Scanner,,336,768,,-63.79,,,-24.97,
11/4/2025 17:08:29.536,-73.0053332250729,5.0394210755102,1330,Scanner,LTE 732/103/832019/182,338,768,-47.98,,,-9.16,,
11/4/2025 17:08:30.336,-73.0053555020408,5.03941501428571,1330,Scanner,LTE 732/101/4363/200,206,1937.5,,,-102.27,,,-13.03
11/4/2025 17:08:30.446,-73.0053588023324,5.03941411632653,1330,Scanner,,336,768,,-63.42,,,-22.37,
11/4/2025 17:08:30.446,-73.0053588023324,5.03941411632653,1330,Scanner,LTE 732/103/832019/182,338,768,-50.46,,,-9.41,,
11/4/2025 17:08:31.220,-73.0053802108359,5.03940747616099,1329,Scanner,LTE 732/101/4363/200,206,1937.5,,,-101.1,,,-13.13
11/4/2025 17:08:31.447,-73.0053869972136,5.03940534613003,1330,Scanner,,336,768,,-66.44,,,-20.95,
11/4/2025 17:08:31.447,-73.0053869972136,5.03940534613003,1330,Scanner,LTE 732/103/832019/182,338,768,-56.48,,,-10.98,,
11/4/2025 17:08:32.219,-73.0054060125364,5.03939891253644,1329,Scanner,LTE 732/101/4363/200,206,1937.5,,,-99.85,,,-13.1
11/4/2025 17:08:32.446,-73.0054119833819,5.03939688338192,1329,Scanner,,336,768,,-67.55,,,-24.06,
11/4/2025 17:08:32.446,-73.0054119833819,5.03939688338192,1329,Scanner,LTE 732/103/832019/182,338,768,-53.82,,,-10.33,,
11/4/2025 17:08:33.220,-73.0054314152104,5.03938974983819,1329,Scanner,LTE 732/101/4363/200,206,1937.5,,,-101.91,,,-13.68
11/4/2025 17:08:33.447,-73.0054375,5.0393875,1329,Scanner,,336,768,,-61.49,,,-23.9,
11/4/2025 17:08:33.447,-73.0054375,5.0393875,1329,Scanner,LTE 732/103/832019/182,338,768,-46.83,,,-9.24,,
11/4/2025 17:08:34.220,-73.0054537996183,5.03938139694657,1329,Scanner,LTE 732/101/4363/200,206,1937.5,,,-101.3,,,-13.32
11/4/2025 17:08:34.477,-73.0054588148855,5.03937951908397,1329,Scanner,,336,768,,-59.72,,,-22.86,
11/4/2025 17:08:34.477,-73.0054588148855,5.03937951908397,1329,Scanner,LTE 732/103/832019/182,338,768,-46.13,,,-9.27,,
11/4/2025 17:08:35.249,-73.0054750542056,5.03937369252336,1329,Scanner,LTE 732/101/4363/200,206,1937.5,,,-100.66,,,-14.05
11/4/2025 17:08:35.447,-73.0054794373832,5.03937212242991,1329,Scanner,,336,768,,-64.1,,,-25.86,
11/4/2025 17:08:35.447,-73.0054794373832,5.03937212242991,1329,Scanner,LTE 732/103/832019/182,338,768,-47.46,,,-9.22,,
11/4/2025 17:08:35.783,-73.0054850891892,5.03937013783784,1328,Scanner,LTE 732/101/3798/1,397,793,,,-98.6,,,-15.88
11/4/2025 17:08:36.448,-73.0054962675676,5.03936621351351,1328,Scanner,,336,768,,-63.43,,,-21.46,
11/4/2025 17:08:36.448,-73.0054962675676,5.03936621351351,1328,Scanner,LTE 732/103/832019/182,338,768,-52.49,,,-10.52,,
11/4/2025 17:08:37.236,-73.0055104978022,5.03936141208791,1328,Scanner,LTE 732/101/4363/200,206,1937.5,,,-100.02,,,-13.12
11/4/2025 17:08:37.448,-73.0055143789211,5.03936011138861,1328,Scanner,,336,768,,-64.74,,,-22.84,
11/4/2025 17:08:37.448,-73.0055143789211,5.03936011138861,1328,Scanner,LTE 732/103/832019/182,338,768,-51.12,,,-9.22,,
11/4/2025 17:08:38.226,-73.0055300792793,5.0393557984985,1328,Scanner,LTE 732/101/4363/200,206,1937.5,,,-103.64,,,-14.82
11/4/2025 17:08:38.448,-73.0055343045045,5.03935468438438,1328,Scanner,,336,768,,-62.47,,,-21.62,
11/4/2025 17:08:38.448,-73.0055343045045,5.03935468438438,1328,Scanner,LTE 732/103/832019/182,338,768,-50.08,,,-9.23,,
11/4/2025 17:08:39.221,-73.005552336539,5.03935015801697,1328,Scanner,LTE 732/101/4363/200,206,1937.5,,,-100.88,,,-13.22
11/4/2025 17:08:39.448,-73.005557248165,5.03934893556782,1328,Scanner,,336,768,,-67.28,,,-25.01,
11/4/2025 17:08:39.448,-73.005557248165,5.03934893556782,1328,Scanner,LTE 732/103/832019/182,338,768,-52.54,,,-10.27,,
11/4/2025 17:08:39.558,-73.0055600734104,5.03934820635838,1328,Scanner,LTE 732/101/3798/1,397,793,,,-101.14,,,-17.08
11/4/2025 17:08:40.449,-73.0055802757225,5.03934239710983,1328,Scanner,,336,768,,-69.63,,,-24.63,
11/4/2025 17:08:40.449,-73.0055802757225,5.03934239710983,1328,Scanner,LTE 732/103/832019/182,338,768,-54.35,,,-9.35,,
11/4/2025 17:08:41.400,-73.0056022913313,5.03933485170279,1328,Scanner,LTE 732/101/3798/201,265,1937.5,,,-100.89,,,-13.75
11/4/2025 17:08:41.524,-73.0056050900929,5.03933387337461,1328,Scanner,,336,768,,-66.35,,,-26.15,
11/4/2025 17:08:41.524,-73.0056050900929,5.03933387337461,1328,Scanner,LTE 732/103/832019/182,338,768,-49.39,,,-9.19,,
11/4/2025 17:08:42.222,-73.0056202904153,5.03932755399361,1328,Scanner,LTE 732/101/3798/201,265,1937.5,,,-97.42,,,-12.98
11/4/2025 17:08:42.450,-73.0056248527156,5.03932565303514,1328,Scanner,,336,768,,-64.93,,,-22.11,
11/4/2025 17:08:42.450,-73.0056248527156,5.03932565303514,1328,Scanner,LTE 732/103/832019/182,338,768,-53.51,,,-10.69,,
11/4/2025 17:08:42.560,-73.0056272206611,5.03932464710744,1327,Scanner,LTE 732/101/3798/1,397,793,,,-100.34,,,-16.53
11/4/2025 17:08:43.635,-73.0056451298047,5.03931693134635,1327,Scanner,,336,768,,-67.18,,,-19.35,
11/4/2025 17:08:43.635,-73.0056451298047,5.03931693134635,1327,Scanner,LTE 732/103/832019/182,338,768,-57.17,,,-9.34,,
11/4/2025 17:08:43.880,-73.0056492490236,5.03931505673176,1327,Scanner,LTE 732/101/3798/1,397,793,,,-99.7,,,-15.48
11/4/2025 17:08:44.450,-73.0056590321686,5.0393106045221,1327,Scanner,,336,768,,-64.66,,,-18.83,
11/4/2025 17:08:44.450,-73.0056590321686,5.0393106045221,1327,Scanner,LTE 732/103/832019/182,338,768,-55.9,,,-10.07,,
11/4/2025 17:08:44.747,-73.0056639978661,5.03930829272551,1327,Scanner,LTE 732/101/3798/1,397,793,,,-99.79,,,-16.32
11/4/2025 17:08:45.453,-73.0056745051406,5.03930334025218,1327,Scanner,,336,768,,-66.1,,,-21.15,
11/4/2025 17:08:45.453,-73.0056745051406,5.03930334025218,1327,Scanner,LTE 732/103/832019/182,338,768,-54.37,,,-9.42,,
11/4/2025 17:08:46.215,-73.0056860412027,5.03929727861915,1327,Scanner,LTE 732/101/4363/200,206,1937.5,,,-107.04,,,-15.13
11/4/2025 17:08:46.442,-73.0056896759465,5.03929532761693,1327,Scanner,,336,768,,-65.07,,,-22.52,
11/4/2025 17:08:46.442,-73.0056896759465,5.03929532761693,1327,Scanner,LTE 732/103/832019/182,338,768,-52.15,,,-9.6,,
11/4/2025 17:08:46.637,-73.0056921984925,5.0392938879397,1327,Scanner,LTE 732/101/3798/1,397,793,,,-100.2,,,-16.45
11/4/2025 17:08:47.439,-73.0057012919598,5.03928863567839,1327,Scanner,,336,768,,-61.91,,,-20.42,
11/4/2025 17:08:47.439,-73.0057012919598,5.03928863567839,1327,Scanner,LTE 732/103/832019/182,338,768,-50.87,,,-9.38,,
11/4/2025 17:08:47.549,-73.005702665812,5.03928787008547,1327,Scanner,LTE 732/101/3798/1,397,793,,,-98.91,,,-15.27
11/4/2025 17:08:48.508,-73.0057129678063,5.03928221766382,1327,Scanner,,336,768,,-59.95,,,-18.63,
11/4/2025 17:08:48.508,-73.0057129678063,5.03928221766382,1327,Scanner,LTE 732/103/832019/182,338,768,-51.7,,,-10.38,,
11/4/2025 17:08:48.604,-73.00571406875,5.03928161875,1326,Scanner,LTE 732/101/3798/1,397,793,,,-96.68,,,-15.98
11/4/2025 17:08:49.486,-73.0057244,5.039276,1326,Scanner,,336,768,,-57.78,,,-18.71,
11/4/2025 17:08:49.486,-73.0057244,5.039276,1326,Scanner,LTE 732/103/832019/182,338,768,-48.48,,,-9.41,,
11/4/2025 17:08:49.661,-73.0057266608696,5.03927499130435,1326,Scanner,LTE 732/101/3798/1,397,793,,,-97.97,,,-15.71
11/4/2025 17:08:50.437,-73.005736457971,5.03927062028985,1326,Scanner,,336,768,,-59.2,,,-17.19,
11/4/2025 17:08:50.437,-73.005736457971,5.03927062028985,1326,Scanner,,167,768,,,-76.08,,,-34.07
11/4/2025 17:08:50.437,-73.005736457971,5.03927062028985,1326,Scanner,LTE 732/103/832019/182,338,768,-51.61,,,-9.6,,
11/4/2025 17:08:51.436,-73.0057519045388,5.03926290033014,1326,Scanner,,336,768,,-57.97,,,-19.17,
11/4/2025 17:08:51.436,-73.0057519045388,5.03926290033014,1326,Scanner,,167,768,,,-74.39,,,-35.59
11/4/2025 17:08:51.436,-73.0057519045388,5.03926290033014,1326,Scanner,LTE 732/103/832019/182,338,768,-48.26,,,-9.46,,
11/4/2025 17:08:52.436,-73.0057693,5.0392516,1326,Scanner,,336,768,,-60.15,,,-18.33,
11/4/2025 17:08:52.436,-73.0057693,5.0392516,1326,Scanner,LTE 732/103/832019/182,338,768,-51.27,,,-9.45,,
11/4/2025 17:08:52.532,-73.0057708405405,5.03925057297297,1326,Scanner,LTE 732/101/3798/1,397,793,,,-98.81,,,-17.78
11/4/2025 17:08:53.437,-73.0057862459459,5.0392403027027,1326,Scanner,,336,768,,-57.15,,,-16.79,
11/4/2025 17:08:53.437,-73.0057862459459,5.0392403027027,1326,Scanner,LTE 732/103/832019/182,338,768,-50.02,,,-9.66,,
11/4/2025 17:08:53.624,-73.0057893409449,5.03923805629921,1326,Scanner,LTE 732/101/3798/1,397,793,,,-97.98,,,-15.65
11/4/2025 17:08:54.438,-73.0058025751969,5.03922840964567,1326,Scanner,,336,768,,-57.43,,,-17.11,
11/4/2025 17:08:54.438,-73.0058025751969,5.03922840964567,1326,Scanner,LTE 732/103/832019/182,338,768,-49.8,,,-9.48,,
11/4/2025 17:08:54.593,-73.0058047571826,5.03922649851715,1325,Scanner,LTE 732/101/3798/1,397,793,,,-101.86,,,-16.45
11/4/2025 17:08:55.502,-73.0058183753475,5.03921408702502,1326,Scanner,,336,768,,-56.26,,,-16.99,
11/4/2025 17:08:55.502,-73.0058183753475,5.03921408702502,1326,Scanner,LTE 732/103/832019/182,338,768,-48.9,,,-9.63,,
11/4/2025 17:08:55.628,-73.0058201707983,5.03921219684874,1325,Scanner,LTE 732/101/3798/1,397,793,,,-100.92,,,-15.73
11/4/2025 17:08:56.437,-73.0058325079832,5.0391986684874,1325,Scanner,,336,768,,-57.89,,,-15.79,
11/4/2025 17:08:56.437,-73.0058325079832,5.0391986684874,1325,Scanner,LTE 732/103/832019/182,338,768,-51.93,,,-9.83,,
11/4/2025 17:08:56.673,-73.0058355381454,5.03919448071654,1325,Scanner,LTE 732/101/3798/1,397,793,,,-102.41,,,-16.37
11/4/2025 17:08:57.470,-73.005845358721,5.03917968662791,1324,Scanner,,336,768,,-57.11,,,-14.76,
11/4/2025 17:08:57.470,-73.005845358721,5.03917968662791,1324,Scanner,LTE 732/103/832019/182,338,768,-52.45,,,-10.1,,
11/4/2025 17:08:57.580,-73.0058463936047,5.03917723313954,1324,Scanner,LTE 732/101/3798/1,397,793,,,-104.01,,,-16.72
11/4/2025 17:08:58.513,-73.0058541945206,5.03915853150685,1324,Scanner,,336,768,,-55.32,,,-15.4,
11/4/2025 17:08:58.513,-73.0058541945206,5.03915853150685,1324,Scanner,LTE 732/103/832019/182,338,768,-49.82,,,-9.9,,
11/4/2025 17:08:59.217,-73.0058588630137,5.03914248767123,1324,Scanner,LTE 732/101/3798/201,265,1937.5,,,-107.19,,,-15.96
11/4/2025 17:08:59.444,-73.0058602246575,5.03913780821918,1324,Scanner,,336,768,,-64.04,,,-13.65,
11/4/2025 17:08:59.444,-73.0058602246575,5.03913780821918,1324,Scanner,LTE 732/103/832019/182,338,768,-61.24,,,-10.85,,
11/4/2025 17:08:59.666,-73.0058616385395,5.03913261845842,1323,Scanner,LTE 732/101/3798/1,397,793,,,-102.63,,,-17.16
11/4/2025 17:09:00.516,-73.0058668444219,5.03911153022312,1324,Scanner,,336,768,,-58.45,,,-14.54,
11/4/2025 17:09:00.516,-73.0058668444219,5.03911153022312,1324,Scanner,LTE 732/103/832019/182,338,768,-54.43,,,-10.52,,
11/4/2025 17:09:00.613,-73.0058672892377,5.0391094470852,1323,Scanner,LTE 732/101/3798/1,397,793,,,-98.17,,,-16.4
11/4/2025 17:09:01.492,-73.0058714604584,5.03908818252149,1323,Scanner,,336,768,,-57.62,,,-13.06,
11/4/2025 17:09:01.492,-73.0058714604584,5.03908818252149,1323,Scanner,LTE 732/103/832019/182,338,768,-55.91,,,-11.34,,
11/4/2025 17:09:01.645,-73.0058718616046,5.03908538882522,1323,Scanner,LTE 732/101/3798/1,397,793,,,-101.19,,,-16.43
11/4/2025 17:09:02.539,-73.0058742240158,5.03906862480315,1322,Scanner,,336,768,,-60.46,,,-14.7,
11/4/2025 17:09:02.539,-73.0058742240158,5.03906862480315,1322,Scanner,LTE 732/103/832019/182,338,768,-56.11,,,-10.35,,
11/4/2025 17:09:02.718,-73.0058745340551,5.03906568681102,1322,Scanner,LTE 732/101/3798/1,397,793,,,-106.45,,,-17.06
11/4/2025 17:09:04.079,-73.0058781655172,5.03903695070994,1322,Scanner,,336,768,,-64.76,,,-13.06,
11/4/2025 17:09:04.079,-73.0058781655172,5.03903695070994,1322,Scanner,LTE 732/103/832019/182,338,768,-63.47,,,-11.76,,
11/4/2025 17:09:04.398,-73.0058793034483,5.03902945375254,1322,Scanner,LTE 732/101/4363/200,206,1937.5,,,-104.8,,,-14.62
11/4/2025 17:09:05.080,-73.0058820782526,5.03901416464072,1322,Scanner,,336,768,,-58.56,,,-14.02,
11/4/2025 17:09:05.080,-73.0058820782526,5.03901416464072,1322,Scanner,LTE 732/103/832019/182,338,768,-54.85,,,-10.31,,
11/4/2025 17:09:05.427,-73.0058836434648,5.03900574230855,1322,Scanner,LTE 732/101/4363/200,206,1937.5,,,-101.05,,,-14.02
11/4/2025 17:09:07.002,-73.0058897210245,5.038973434365,1321,Scanner,LTE 732/101/4363/200,206,1937.5,,,-100.48,,,-13.82
11/4/2025 17:09:07.098,-73.0058901052294,5.03897132123799,1321,Scanner,,336,768,,-60.05,,,-13.81,
11/4/2025 17:09:07.098,-73.0058901052294,5.03897132123799,1321,Scanner,LTE 732/103/832019/182,338,768,-57.54,,,-11.3,,
11/4/2025 17:09:07.239,-73.005890745571,5.03896779935966,1321,Scanner,LTE 732/101/3798/1,397,793,,,-97.35,,,-16.07
11/4/2025 17:09:08.079,-73.0058932124294,5.03894759322034,1320,Scanner,,336,768,,-60.43,,,-12.9,
11/4/2025 17:09:08.079,-73.0058932124294,5.03894759322034,1320,Scanner,LTE 732/103/832019/182,338,768,-58.79,,,-11.26,,
11/4/2025 17:09:08.575,-73.0058943062959,5.0389355933893,1319,Scanner,LTE 732/101/4363/200,206,1937.5,,,-101.06,,,-14.89
11/4/2025 17:09:09.080,-73.0058944133263,5.03892018100735,1319,Scanner,,336,768,,-58.48,,,-13.66,
