Title,,,,,,,,,,,,,
Description,,,,,,,,,,,,,
Date,Longitude,Latitude,Altitude [m],Source,GlobalCellId,PCI,Frequency [MHz],LTE NB-RSRP_Top1_byPower [dBm],LTE NB-RSRP_Top2_byPower [dBm],LTE NB-RSRP_Top3_byPower [dBm],LTE NB-RSRQ_Top1_byPower [dB],LTE NB-RSRQ_Top2_byPower [dB],LTE NB-RSRQ_Top3_byPower [dB]
11/4/2025 18:19:22.485,-73.0099269422078,5.02249130649351,967,Scanner,LTE 732/123/832018/53,253,768,,,-102.94,,,-18.68
11/4/2025 18:19:23.784,-73.0099269220003,5.02249270199766,967,Scanner,,336,768,-94.7,,,-11.27,,
11/4/2025 18:19:23.784,-73.0099269220003,5.02249270199766,967,Scanner,LTE 732/103/832016/51,437,768,,-98.11,,,-9.7,
11/4/2025 18:19:23.784,-73.0099269220003,5.02249270199766,967,Scanner,LTE 732/123/832016/51,437,768,,-98.11,,,-9.7,
11/4/2025 18:19:23.784,-73.0099269220003,5.02249270199766,967,Scanner,LTE 732/103/832018/53,253,768,,,-102.93,,,-18.58
11/4/2025 18:19:23.784,-73.0099269220003,5.02249270199766,967,Scanner,LTE 732/123/832018/53,253,768,,,-102.93,,,-18.58
11/4/2025 18:19:26.887,-73.009925701107,5.02249449778598,967,Scanner,,437,768,-98.87,,,-10.49,,
11/4/2025 18:19:26.887,-73.009925701107,5.02249449778598,967,Scanner,,336,768,,-101.59,,,-17.45,
11/4/2025 18:19:26.887,-73.009925701107,5.02249449778598,967,Scanner,,254,768,,,-104.78,,,-20.11
11/4/2025 18:19:27.886,-73.0099254412892,5.02249510365854,967,Scanner,,336,768,-97.7,,,-13.68,,
11/4/2025 18:19:27.886,-73.0099254412892,5.02249510365854,967,Scanner,,437,768,,-99.05,,,-10.87,
11/4/2025 18:19:27.886,-73.0099254412892,5.02249510365854,967,Scanner,,254,768,,,-103.77,,,-18.04
11/4/2025 18:19:28.885,-73.0099252004751,5.02249589833729,967,Scanner,,336,768,-95,,,-10.7,,
11/4/2025 18:19:28.885,-73.0099252004751,5.02249589833729,967,Scanner,,437,768,,-99.12,,,-10.84,
11/4/2025 18:19:28.885,-73.0099252004751,5.02249589833729,967,Scanner,,253,768,,,-103.64,,,-18.01
11/4/2025 18:19:29.883,-73.0099249543424,5.02249647320099,967,Scanner,,336,768,-95.58,,,-12.58,,
11/4/2025 18:19:29.883,-73.0099249543424,5.02249647320099,967,Scanner,,253,768,,,-103.2,,,-19.48
11/4/2025 18:19:29.883,-73.0099249543424,5.02249647320099,967,Scanner,LTE 732/103/832016/51,437,768,,-98.43,,,-10.19,
11/4/2025 18:19:29.883,-73.0099249543424,5.02249647320099,967,Scanner,LTE 732/123/832016/51,437,768,,-98.43,,,-10.19,
11/4/2025 18:19:31.012,-73.0099248,5.0224973,967,Scanner,,336,768,-95.43,,,-11.98,,
11/4/2025 18:19:31.012,-73.0099248,5.0224973,967,Scanner,,253,768,,,-103.32,,,-18.54
11/4/2025 18:19:31.012,-73.0099248,5.0224973,967,Scanner,LTE 732/103/832016/51,437,768,,-98.45,,,-11.39,
11/4/2025 18:19:31.012,-73.0099248,5.0224973,967,Scanner,LTE 732/123/832016/51,437,768,,-98.45,,,-11.39,
11/4/2025 18:19:32.017,-73.0099246045977,5.0224978862069,967,Scanner,,336,768,-96.25,,,-13.01,,
11/4/2025 18:19:32.017,-73.0099246045977,5.0224978862069,967,Scanner,LTE 732/103/832016/51,437,768,,-97.46,,,-9.75,
11/4/2025 18:19:32.017,-73.0099246045977,5.0224978862069,967,Scanner,LTE 732/123/832016/51,437,768,,-97.46,,,-9.75,
11/4/2025 18:19:32.017,-73.0099246045977,5.0224978862069,967,Scanner,LTE 732/103/832018/53,253,768,,,-103.12,,,-18.48
11/4/2025 18:19:32.017,-73.0099246045977,5.0224978862069,967,Scanner,LTE 732/123/832018/53,253,768,,,-103.12,,,-18.48
11/4/2025 18:19:32.882,-73.0099246,5.02249843503185,967,Scanner,,336,768,-95.75,,,-12.37,,
11/4/2025 18:19:32.882,-73.0099246,5.02249843503185,967,Scanner,LTE 732/103/832016/51,437,768,,-98.16,,,-11.16,
11/4/2025 18:19:32.882,-73.0099246,5.02249843503185,967,Scanner,LTE 732/123/832016/51,437,768,,-98.16,,,-11.16,
11/4/2025 18:19:32.882,-73.0099246,5.02249843503185,967,Scanner,LTE 732/103/832018/53,253,768,,,-102.87,,,-18.19
11/4/2025 18:19:32.882,-73.0099246,5.02249843503185,967,Scanner,LTE 732/123/832018/53,253,768,,,-102.87,,,-18.19
11/4/2025 18:19:34.017,-73.0099243819459,5.02249903610833,968,Scanner,,336,768,-96.1,,,-12.75,,
11/4/2025 18:19:34.017,-73.0099243819459,5.02249903610833,968,Scanner,LTE 732/103/832016/51,437,768,,-98.61,,,-11.24,
11/4/2025 18:19:34.017,-73.0099243819459,5.02249903610833,968,Scanner,LTE 732/123/832016/51,437,768,,-98.61,,,-11.24,
11/4/2025 18:19:34.017,-73.0099243819459,5.02249903610833,968,Scanner,LTE 732/103/832018/53,253,768,,,-102.9,,,-18.47
11/4/2025 18:19:34.017,-73.0099243819459,5.02249903610833,968,Scanner,LTE 732/123/832018/53,253,768,,,-102.9,,,-18.47
11/4/2025 18:19:34.882,-73.0099242074223,5.02249938515547,967,Scanner,,336,768,-95.76,,,-12.11,,
11/4/2025 18:19:34.882,-73.0099242074223,5.02249938515547,967,Scanner,LTE 732/103/832016/51,437,768,,-98.6,,,-10.87,
11/4/2025 18:19:34.882,-73.0099242074223,5.02249938515547,967,Scanner,LTE 732/123/832016/51,437,768,,-98.6,,,-10.87,
11/4/2025 18:19:34.882,-73.0099242074223,5.02249938515547,967,Scanner,LTE 732/103/832018/53,253,768,,,-102.79,,,-18.04
11/4/2025 18:19:34.882,-73.0099242074223,5.02249938515547,967,Scanner,LTE 732/123/832018/53,253,768,,,-102.79,,,-18.04
11/4/2025 18:19:35.883,-73.0099239407741,5.02249974563456,968,Scanner,,336,768,-96.01,,,-12.77,,
11/4/2025 18:19:35.883,-73.0099239407741,5.02249974563456,968,Scanner,LTE 732/103/832016/51,437,768,,-98.63,,,-12.3,
11/4/2025 18:19:35.883,-73.0099239407741,5.02249974563456,968,Scanner,LTE 732/123/832016/51,437,768,,-98.63,,,-12.3,
11/4/2025 18:19:35.883,-73.0099239407741,5.02249974563456,968,Scanner,LTE 732/103/832018/53,253,768,,,-103.03,,,-19.2
11/4/2025 18:19:35.883,-73.0099239407741,5.02249974563456,968,Scanner,LTE 732/123/832018/53,253,768,,,-103.03,,,-19.2
11/4/2025 18:19:36.982,-73.0099238008264,5.02250009752066,968,Scanner,,336,768,-95.72,,,-11.85,,
11/4/2025 18:19:36.982,-73.0099238008264,5.02250009752066,968,Scanner,LTE 732/103/832016/51,437,768,,-99.37,,,-13.88,
11/4/2025 18:19:36.982,-73.0099238008264,5.02250009752066,968,Scanner,LTE 732/123/832016/51,437,768,,-99.37,,,-13.88,
11/4/2025 18:19:36.982,-73.0099238008264,5.02250009752066,968,Scanner,LTE 732/103/832018/53,253,768,,,-103.07,,,-18.19
11/4/2025 18:19:36.982,-73.0099238008264,5.02250009752066,968,Scanner,LTE 732/123/832018/53,253,768,,,-103.07,,,-18.19
11/4/2025 18:19:37.883,-73.0099237145383,5.02250027092338,968,Scanner,,336,768,-95.55,,,-12.01,,
11/4/2025 18:19:37.883,-73.0099237145383,5.02250027092338,968,Scanner,LTE 732/103/832016/51,437,768,,-98.67,,,-10.86,
11/4/2025 18:19:37.883,-73.0099237145383,5.02250027092338,968,Scanner,LTE 732/123/832016/51,437,768,,-98.67,,,-10.86,
11/4/2025 18:19:37.883,-73.0099237145383,5.02250027092338,968,Scanner,LTE 732/103/832018/53,253,768,,,-102.68,,,-17.84
11/4/2025 18:19:37.883,-73.0099237145383,5.02250027092338,968,Scanner,LTE 732/123/832018/53,253,768,,,-102.68,,,-17.84
11/4/2025 18:19:38.918,-73.0099237,5.0225005,968,Scanner,,336,768,-96.04,,,-12.87,,
11/4/2025 18:19:38.918,-73.0099237,5.0225005,968,Scanner,LTE 732/103/832016/51,437,768,,-98.71,,,-10.87,
11/4/2025 18:19:38.918,-73.0099237,5.0225005,968,Scanner,LTE 732/123/832016/51,437,768,,-98.71,,,-10.87,
11/4/2025 18:19:38.918,-73.0099237,5.0225005,968,Scanner,LTE 732/103/832018/53,253,768,,,-102.89,,,-19.22
11/4/2025 18:19:38.918,-73.0099237,5.0225005,968,Scanner,LTE 732/123/832018/53,253,768,,,-102.89,,,-19.22
11/4/2025 18:19:39.938,-73.0099238,5.02250090278293,968,Scanner,,336,768,-94.21,,,-10.77,,
11/4/2025 18:19:39.938,-73.0099238,5.02250090278293,968,Scanner,LTE 732/103/832016/51,437,768,,-98.88,,,-11.49,
11/4/2025 18:19:39.938,-73.0099238,5.02250090278293,968,Scanner,LTE 732/123/832016/51,437,768,,-98.88,,,-11.49,
11/4/2025 18:19:39.938,-73.0099238,5.02250090278293,968,Scanner,LTE 732/103/832018/53,253,768,,,-102.64,,,-18.39
11/4/2025 18:19:39.938,-73.0099238,5.02250090278293,968,Scanner,LTE 732/123/832018/53,253,768,,,-102.64,,,-18.39
11/4/2025 18:19:40.879,-73.0099238,5.0225009890538,968,Scanner,,336,768,-95.52,,,-12.08,,
11/4/2025 18:19:40.879,-73.0099238,5.0225009890538,968,Scanner,LTE 732/103/832016/51,437,768,,-98.64,,,-12.01,
11/4/2025 18:19:40.879,-73.0099238,5.0225009890538,968,Scanner,LTE 732/123/832016/51,437,768,,-98.64,,,-12.01,
11/4/2025 18:19:40.879,-73.0099238,5.0225009890538,968,Scanner,LTE 732/103/832018/53,253,768,,,-102.57,,,-17.14
11/4/2025 18:19:40.879,-73.0099238,5.0225009890538,968,Scanner,LTE 732/123/832018/53,253,768,,,-102.57,,,-17.14
11/4/2025 18:19:41.881,-73.0099238,5.02250117075564,968,Scanner,,336,768,-95.57,,,-12.2,,
11/4/2025 18:19:41.881,-73.0099238,5.02250117075564,968,Scanner,LTE 732/103/832016/51,437,768,,-98.41,,,-11.86,
11/4/2025 18:19:41.881,-73.0099238,5.02250117075564,968,Scanner,LTE 732/123/832016/51,437,768,,-98.41,,,-11.86,
11/4/2025 18:19:41.881,-73.0099238,5.02250117075564,968,Scanner,LTE 732/103/832018/53,253,768,,,-102.81,,,-18.53
11/4/2025 18:19:41.881,-73.0099238,5.02250117075564,968,Scanner,LTE 732/123/832018/53,253,768,,,-102.81,,,-18.53
11/4/2025 18:19:42.883,-73.0099238868263,5.02250128682635,969,Scanner,,336,768,-96.35,,,-12.63,,
11/4/2025 18:19:42.883,-73.0099238868263,5.02250128682635,969,Scanner,LTE 732/103/832016/51,437,768,,-98.52,,,-14.32,
11/4/2025 18:19:42.883,-73.0099238868263,5.02250128682635,969,Scanner,LTE 732/123/832016/51,437,768,,-98.52,,,-14.32,
11/4/2025 18:19:42.883,-73.0099238868263,5.02250128682635,969,Scanner,LTE 732/103/832018/53,253,768,,,-102.85,,,-18.36
11/4/2025 18:19:42.883,-73.0099238868263,5.02250128682635,969,Scanner,LTE 732/123/832018/53,253,768,,,-102.85,,,-18.36
11/4/2025 18:19:43.881,-73.0099239871744,5.0225014743487,969,Scanner,,336,768,-96.42,,,-12.32,,
11/4/2025 18:19:43.881,-73.0099239871744,5.0225014743487,969,Scanner,LTE 732/103/832016/51,437,768,,-98.98,,,-13.87,
11/4/2025 18:19:43.881,-73.0099239871744,5.0225014743487,969,Scanner,LTE 732/123/832016/51,437,768,,-98.98,,,-13.87,
11/4/2025 18:19:43.881,-73.0099239871744,5.0225014743487,969,Scanner,LTE 732/103/832018/53,253,768,,,-102.73,,,-17.89
11/4/2025 18:19:43.881,-73.0099239871744,5.0225014743487,969,Scanner,LTE 732/123/832018/53,253,768,,,-102.73,,,-17.89
11/4/2025 18:19:45.122,-73.009924443647,5.02250174364694,969,Scanner,,336,768,-96.24,,,-12.69,,
11/4/2025 18:19:45.122,-73.009924443647,5.02250174364694,969,Scanner,LTE 732/103/832016/51,437,768,,-98.74,,,-10.81,
11/4/2025 18:19:45.122,-73.009924443647,5.02250174364694,969,Scanner,LTE 732/123/832016/51,437,768,,-98.74,,,-10.81,
11/4/2025 18:19:45.122,-73.009924443647,5.02250174364694,969,Scanner,LTE 732/103/832018/53,253,768,,,-102.74,,,-17.98
11/4/2025 18:19:45.122,-73.009924443647,5.02250174364694,969,Scanner,LTE 732/123/832018/53,253,768,,,-102.74,,,-17.98
11/4/2025 18:19:45.931,-73.0099248364695,5.02250213646945,969,Scanner,,336,768,-96.2,,,-12.82,,
11/4/2025 18:19:45.931,-73.0099248364695,5.02250213646945,969,Scanner,LTE 732/103/832016/51,437,768,,-98.77,,,-10.83,
11/4/2025 18:19:45.931,-73.0099248364695,5.02250213646945,969,Scanner,LTE 732/123/832016/51,437,768,,-98.77,,,-10.83,
11/4/2025 18:19:45.931,-73.0099248364695,5.02250213646945,969,Scanner,LTE 732/103/832018/53,253,768,,,-102.24,,,-17.34
11/4/2025 18:19:45.931,-73.0099248364695,5.02250213646945,969,Scanner,LTE 732/123/832018/53,253,768,,,-102.24,,,-17.34
11/4/2025 18:19:46.948,-73.0099252696098,5.02250247720739,969,Scanner,,336,768,-96.31,,,-13.06,,
11/4/2025 18:19:46.948,-73.0099252696098,5.02250247720739,969,Scanner,LTE 732/103/832016/51,437,768,,-98.4,,,-12.1,
11/4/2025 18:19:46.948,-73.0099252696098,5.02250247720739,969,Scanner,LTE 732/123/832016/51,437,768,,-98.4,,,-12.1,
11/4/2025 18:19:46.948,-73.0099252696098,5.02250247720739,969,Scanner,LTE 732/103/832018/53,253,768,,,-103.22,,,-18.98
11/4/2025 18:19:46.948,-73.0099252696098,5.02250247720739,969,Scanner,LTE 732/123/832018/53,253,768,,,-103.22,,,-18.98
11/4/2025 18:19:47.975,-73.0099256878788,5.02250269393939,969,Scanner,,336,768,-96.68,,,-13.11,,
11/4/2025 18:19:47.975,-73.0099256878788,5.02250269393939,969,Scanner,LTE 732/103/832016/51,437,768,,-98.39,,,-12.16,
11/4/2025 18:19:47.975,-73.0099256878788,5.02250269393939,969,Scanner,LTE 732/123/832016/51,437,768,,-98.39,,,-12.16,
11/4/2025 18:19:47.975,-73.0099256878788,5.02250269393939,969,Scanner,LTE 732/103/832018/53,253,768,,,-102.6,,,-18.39
11/4/2025 18:19:47.975,-73.0099256878788,5.02250269393939,969,Scanner,LTE 732/123/832018/53,253,768,,,-102.6,,,-18.39
11/4/2025 18:19:48.978,-73.0099260028116,5.02250269718839,969,Scanner,,336,768,-95.98,,,-12.03,,
11/4/2025 18:19:48.978,-73.0099260028116,5.02250269718839,969,Scanner,LTE 732/103/832016/51,437,768,,-99.08,,,-12.11,
11/4/2025 18:19:48.978,-73.0099260028116,5.02250269718839,969,Scanner,LTE 732/123/832016/51,437,768,,-99.08,,,-12.11,
11/4/2025 18:19:48.978,-73.0099260028116,5.02250269718839,969,Scanner,LTE 732/103/832018/53,253,768,,,-102.93,,,-18.07
11/4/2025 18:19:48.978,-73.0099260028116,5.02250269718839,969,Scanner,LTE 732/123/832018/53,253,768,,,-102.93,,,-18.07
11/4/2025 18:19:49.880,-73.00992608716,5.02250261284003,969,Scanner,,336,768,-97.71,,,-13.56,,
11/4/2025 18:19:49.880,-73.00992608716,5.02250261284003,969,Scanner,LTE 732/103/832016/51,437,768,,-99,,,-11.9,
11/4/2025 18:19:49.880,-73.00992608716,5.02250261284003,969,Scanner,LTE 732/123/832016/51,437,768,,-99,,,-11.9,
11/4/2025 18:19:49.880,-73.00992608716,5.02250261284003,969,Scanner,LTE 732/103/832018/53,253,768,,,-102.69,,,-17.96
11/4/2025 18:19:49.880,-73.00992608716,5.02250261284003,969,Scanner,LTE 732/123/832018/53,253,768,,,-102.69,,,-17.96
11/4/2025 18:19:50.880,-73.0099262738262,5.0225026,969,Scanner,,336,768,-97.29,,,-13.09,,
11/4/2025 18:19:50.880,-73.0099262738262,5.0225026,969,Scanner,LTE 732/103/832016/51,437,768,,-99.1,,,-12.11,
11/4/2025 18:19:50.880,-73.0099262738262,5.0225026,969,Scanner,LTE 732/123/832016/51,437,768,,-99.1,,,-12.11,
11/4/2025 18:19:50.880,-73.0099262738262,5.0225026,969,Scanner,LTE 732/103/832018/53,253,768,,,-103.27,,,-18.87
11/4/2025 18:19:50.880,-73.0099262738262,5.0225026,969,Scanner,LTE 732/123/832018/53,253,768,,,-103.27,,,-18.87
11/4/2025 18:19:51.879,-73.0099263869997,5.0225026,969,Scanner,,336,768,-97.07,,,-13.26,,
11/4/2025 18:19:51.879,-73.0099263869997,5.0225026,969,Scanner,LTE 732/103/832016/51,437,768,,-98.98,,,-13.69,
11/4/2025 18:19:51.879,-73.0099263869997,5.0225026,969,Scanner,LTE 732/123/832016/51,437,768,,-98.98,,,-13.69,
11/4/2025 18:19:51.879,-73.0099263869997,5.0225026,969,Scanner,LTE 732/103/832018/53,253,768,,,-103.06,,,-18.54
11/4/2025 18:19:51.879,-73.0099263869997,5.0225026,969,Scanner,LTE 732/123/832018/53,253,768,,,-103.06,,,-18.54
11/4/2025 18:19:52.942,-73.0099265867464,5.02250269337318,969,Scanner,,336,768,-95,,,-11.67,,
11/4/2025 18:19:52.942,-73.0099265867464,5.02250269337318,969,Scanner,LTE 732/103/832016/51,437,768,,-98.72,,,-14.64,
11/4/2025 18:19:52.942,-73.0099265867464,5.02250269337318,969,Scanner,LTE 732/123/832016/51,437,768,,-98.72,,,-14.64,
11/4/2025 18:19:52.942,-73.0099265867464,5.02250269337318,969,Scanner,LTE 732/103/832018/53,253,768,,,-102.37,,,-17.91
11/4/2025 18:19:52.942,-73.0099265867464,5.02250269337318,969,Scanner,LTE 732/123/832018/53,253,768,,,-102.37,,,-17.91
11/4/2025 18:19:53.985,-73.009926795122,5.0225027,969,Scanner,,336,768,-95.32,,,-12.13,,
11/4/2025 18:19:53.985,-73.009926795122,5.0225027,969,Scanner,LTE 732/103/832016/51,437,768,,-98.35,,,-12.92,
11/4/2025 18:19:53.985,-73.009926795122,5.0225027,969,Scanner,LTE 732/123/832016/51,437,768,,-98.35,,,-12.92,
11/4/2025 18:19:53.985,-73.009926795122,5.0225027,969,Scanner,LTE 732/103/832018/53,253,768,,,-102.03,,,-17.49
11/4/2025 18:19:53.985,-73.009926795122,5.0225027,969,Scanner,LTE 732/123/832018/53,253,768,,,-102.03,,,-17.49
11/4/2025 18:19:54.878,-73.0099268,5.02250278309456,969,Scanner,,336,768,-96.05,,,-12.34,,
11/4/2025 18:19:54.878,-73.0099268,5.02250278309456,969,Scanner,LTE 732/103/832016/51,437,768,,-98.69,,,-10.46,
11/4/2025 18:19:54.878,-73.0099268,5.02250278309456,969,Scanner,LTE 732/123/832016/51,437,768,,-98.69,,,-10.46,
11/4/2025 18:19:54.878,-73.0099268,5.02250278309456,969,Scanner,LTE 732/103/832018/53,253,768,,,-102.82,,,-17.18
11/4/2025 18:19:54.878,-73.0099268,5.02250278309456,969,Scanner,LTE 732/123/832018/53,253,768,,,-102.82,,,-17.18
11/4/2025 18:19:55.894,-73.0099268,5.0225028,969,Scanner,,336,768,-97.63,,,-13.15,,
11/4/2025 18:19:55.894,-73.0099268,5.0225028,969,Scanner,LTE 732/103/832016/51,437,768,,-99.49,,,-11.23,
11/4/2025 18:19:55.894,-73.0099268,5.0225028,969,Scanner,LTE 732/123/832016/51,437,768,,-99.49,,,-11.23,
11/4/2025 18:19:55.894,-73.0099268,5.0225028,969,Scanner,LTE 732/103/832018/53,253,768,,,-103.33,,,-17.24
11/4/2025 18:19:55.894,-73.0099268,5.0225028,969,Scanner,LTE 732/123/832018/53,253,768,,,-103.33,,,-17.24
11/4/2025 18:19:57.116,-73.0099268134832,5.02250302696629,969,Scanner,,336,768,-96.13,,,-11.45,,
11/4/2025 18:19:57.116,-73.0099268134832,5.02250302696629,969,Scanner,LTE 732/103/832016/51,437,768,,-99.37,,,-9.63,
11/4/2025 18:19:57.116,-73.0099268134832,5.02250302696629,969,Scanner,LTE 732/123/832016/51,437,768,,-99.37,,,-9.63,
11/4/2025 18:19:57.116,-73.0099268134832,5.02250302696629,969,Scanner,LTE 732/103/832018/53,253,768,,,-104.31,,,-17.73
11/4/2025 18:19:57.116,-73.0099268134832,5.02250302696629,969,Scanner,LTE 732/123/832018/53,253,768,,,-104.31,,,-17.73
11/4/2025 18:19:57.936,-73.0099269,5.02250320519031,969,Scanner,,336,768,-97.83,,,-13.23,,
11/4/2025 18:19:57.936,-73.0099269,5.02250320519031,969,Scanner,LTE 732/103/832016/51,437,768,,-99.43,,,-12.51,
11/4/2025 18:19:57.936,-73.0099269,5.02250320519031,969,Scanner,LTE 732/123/832016/51,437,768,,-99.43,,,-12.51,
11/4/2025 18:19:57.936,-73.0099269,5.02250320519031,969,Scanner,LTE 732/103/832018/53,253,768,,,-103.72,,,-17.23
11/4/2025 18:19:57.936,-73.0099269,5.02250320519031,969,Scanner,LTE 732/123/832018/53,253,768,,,-103.72,,,-17.23
11/4/2025 18:19:58.978,-73.0099269,5.02250338685121,969,Scanner,,336,768,-95.35,,,-11.73,,
11/4/2025 18:19:58.978,-73.0099269,5.02250338685121,969,Scanner,LTE 732/103/832016/51,437,768,,-99.19,,,-11.8,
11/4/2025 18:19:58.978,-73.0099269,5.02250338685121,969,Scanner,LTE 732/123/832016/51,437,768,,-99.19,,,-11.8,
11/4/2025 18:19:58.978,-73.0099269,5.02250338685121,969,Scanner,LTE 732/103/832018/53,253,768,,,-103.28,,,-18.59
11/4/2025 18:19:58.978,-73.0099269,5.02250338685121,969,Scanner,LTE 732/123/832018/53,253,768,,,-103.28,,,-18.59
11/4/2025 18:19:59.941,-73.0099269905433,5.02250367162978,969,Scanner,,336,768,-97.6,,,-13.32,,
11/4/2025 18:19:59.941,-73.0099269905433,5.02250367162978,969,Scanner,LTE 732/103/832016/51,437,768,,-99.19,,,-9.94,
11/4/2025 18:19:59.941,-73.0099269905433,5.02250367162978,969,Scanner,LTE 732/123/832016/51,437,768,,-99.19,,,-9.94,
11/4/2025 18:19:59.941,-73.0099269905433,5.02250367162978,969,Scanner,LTE 732/103/832018/53,253,768,,,-103.42,,,-18.17
11/4/2025 18:19:59.941,-73.0099269905433,5.02250367162978,969,Scanner,LTE 732/123/832018/53,253,768,,,-103.42,,,-18.17
11/4/2025 18:20:00.885,-73.0099270831683,5.02250403267327,969,Scanner,,336,768,-96.34,,,-12.27,,
